"bus_rest.business_id" "bus_rest.stars" "bus_rest.longitude" "bus_rest.latitude" "bus_rest.state" "bus_rest.attributes.RestaurantsTakeOut" "bus_rest.attributes.RestaurantsReservations" "bus_rest.attributes.WiFi" "bus_rest.attributes.Caters"
"46095" "2c9Vptks_vowLgVUMnCgjw" 3.5 -111.922358 33.501037 "AZ" TRUE TRUE "free" FALSE
"46096" "kJFFocY96ahEhlHyH34pJw" 4.5 -79.4423938 43.7547178 "ON" TRUE FALSE "free" TRUE
"46098" "7peyM7sZuXQPZCFewwyPDA" 3 -79.4025004177 43.6474342921 "ON" TRUE FALSE "no" TRUE
"46100" "VIVdyOc5dWBMWdtzM-Hw2A" 4 -111.9804987 33.6384468 "AZ" TRUE FALSE "no" TRUE
"46104" "VD358OTsTLFuxOZJTOInKQ" 4.5 -89.376141 43.0763209 "WI" TRUE FALSE "free" TRUE
"46105" "80Lkm305ZOkQdMEIvOy_lw" 3.5 -115.171375519 36.1013110429 "NV" TRUE TRUE "free" FALSE
"46106" "1baM3j-bqzUJaqRM2z2PtA" 3.5 -79.4722672 43.6522588 "ON" TRUE TRUE "free" FALSE
"46107" "UsJMY1BCxlZUs614ONTlfg" 3.5 -112.1850369 33.6390308 "AZ" TRUE TRUE "free" TRUE
"46108" "KAzeV46WSaOYDEeFPeLRYg" 3 -79.4597769 43.848239 "ON" TRUE TRUE "no" TRUE
"46109" "XUB8hp83Wv6AXou544uIlQ" 4.5 -79.377744 43.6487989 "ON" TRUE FALSE "free" TRUE
"46111" "xYh8LoZtayTDjt_S2rl97Q" 4.5 -73.5621058568 45.5215228487 "QC" TRUE FALSE "free" FALSE
"46112" "5mOo6G5g6eW2Jy2N7cWQtw" 3 -79.614635 43.5795389 "ON" TRUE FALSE "no" FALSE
"46114" "8-_jXGGDFPFAPB4r1x-81w" 3.5 -112.0651591 33.519553 "AZ" TRUE TRUE "no" FALSE
"46115" "mfcPR3V14i-GgkLlVtnNfw" 4.5 -79.4380039 43.6594191 "ON" TRUE TRUE "free" TRUE
"46117" "oxICG1HQrL0lTvJEZ3zXcw" 3.5 -115.1823503 36.2389876 "NV" TRUE FALSE "no" FALSE
"46118" "KkmPDIWzvwbBpyqOHT6pcQ" 3.5 -115.176439563 36.1163674508 "NV" TRUE TRUE "no" FALSE
"46119" "T0Uw6vwwfO3el29wBoDamQ" 3 -115.172353 36.109413 "NV" TRUE FALSE "no" TRUE
"46120" "DE37j9FjAfysF5q7jQ507Q" 4 -111.956581116 33.658618927 "AZ" TRUE FALSE "free" FALSE
"46121" "kRgAf6j2y1eR0wOFdzFAuw" 4.5 -115.154398 36.1202091 "NV" TRUE TRUE "free" TRUE
"46124" "_4Gpn_NIM94D9OFucgfaJQ" 4 -111.930562 33.6240763 "AZ" FALSE TRUE "free" FALSE
"46126" "9iCgfQ7ffWtroHbde7q-pQ" 2.5 -115.3011851 36.1449426 "NV" TRUE FALSE "no" FALSE
"46130" "JePAAhbOLBDI74VeePOBKw" 4.5 -80.0865172595 40.4074789626 "PA" TRUE FALSE "no" TRUE
"46131" "0FXAHiDs1Fkr3V_kK8b1SA" 3 -81.6873042 41.4478025 "OH" TRUE FALSE "free" TRUE
"46132" "lQ9VmIWvM6v-rONPkYX8aQ" 4.5 -115.1658732 36.1268768 "NV" FALSE TRUE "no" FALSE
"46135" "QPVc_HQYcQicsowyeMPpkA" 4 -79.4238417 43.6625073 "ON" FALSE FALSE "free" FALSE
"46140" "wL5yGvlL1zXZ4EPJ8d0hIA" 4 -79.398122 43.7075497 "ON" TRUE FALSE "free" TRUE
"46144" "vGDhK2Lc4Np5iZYZ7FG0QA" 4.5 -112.0551005 33.5378928 "AZ" TRUE TRUE "no" TRUE
"46150" "GwRngYPEHt5ajheT5HFSjg" 2 9.17757 48.7832 "BW" TRUE FALSE "no" FALSE
"46151" "7Nz_04fXn8L-u5L6hyLGvQ" 3 -80.055667 40.4876741 "PA" TRUE FALSE "free" FALSE
"46152" "_yKeTKNvXaBduAkRIS84Aw" 4 -81.6922279042 41.4998728873 "OH" TRUE FALSE "no" TRUE
"46154" "o05HPzyrpcguxH9AL1Knvw" 4 -73.5751922387 45.4827901462 "QC" TRUE TRUE "free" FALSE
"46156" "k1b-NDkUJezit4LHL0Q55A" 3.5 -111.75707 33.33595 "AZ" TRUE FALSE "free" FALSE
"46159" "_bKlU11Ehew_wAntByYGRA" 4.5 -79.4571837479 44.0532620707 "ON" TRUE FALSE "no" TRUE
"46161" "CsdDwluwDz6NpiSx3QfToA" 3.5 -112.1703705 33.5675177 "AZ" TRUE FALSE "no" FALSE
"46162" "YMcGgFQDEarRQ22ml1z_VQ" 4 -73.6012787 45.5383232 "QC" TRUE FALSE "no" FALSE
"46165" "VUknuJV7f9DoqiYdsb1BLg" 3.5 -79.0829133 43.8156327 "ON" FALSE TRUE "no" FALSE
"46166" "FHM39WOuq1iaK3M8EJt8lQ" 3.5 -73.567256 45.5016889 "QC" TRUE FALSE "no" TRUE
"46167" "QLYGUCpHBHfc6T6UC1LdmA" 4 -73.5788435 45.4959268 "QC" TRUE FALSE "no" FALSE
"46170" "_ax_jfISiBZ4JSTHrI4xJA" 4 -111.7888358 33.3041916 "AZ" TRUE TRUE "free" FALSE
"46171" "uhroo5AV1dcCHpI6ZQIj8w" 3.5 -111.8089404 33.335884 "AZ" TRUE FALSE "no" TRUE
"46172" "ObNQVg_ohRVLex4ppmMC5w" 3.5 -88.2533217 40.0588789 "IL" TRUE FALSE "paid" FALSE
"46173" "iVBpGb7x55toxxL81PB2wA" 4.5 -115.296880362 36.0839386843 "NV" TRUE FALSE "no" TRUE
"46175" "KCUXBVsozj6f0qB7USZngQ" 3 -78.9495509 43.8777353 "ON" TRUE FALSE "no" FALSE
"46177" "hbaDM4I7PF7jtMM9oUx0kA" 4 -73.5769085 45.5018212 "QC" TRUE FALSE "no" FALSE
"46178" "GA_BaeEJoGt3Rao3XvWYKg" 4.5 -79.3381451 43.6561317 "ON" TRUE FALSE "no" TRUE
"46179" "w7_1xM_WNf8nh2w-tzfAyQ" 4 -115.2509345 36.0552046 "NV" TRUE FALSE "no" TRUE
"46181" "Jlzq2ZHgk1NIlHZ4F6o9hQ" 4 -79.587196 43.610725 "ON" TRUE FALSE "no" FALSE
"46185" "N93EYZy9R0sdlEvubu94ig" 4 -79.3969701 43.648827 "ON" TRUE FALSE "no" FALSE
"46186" "I9dtHZMPnhgatLqni6EJrA" 2.5 -79.6118242666 43.6783346159 "ON" TRUE FALSE "free" FALSE
"46189" "_w5hBpkjHs5_Hv3pLeHtIw" 4 -115.175807536 36.1083306218 "NV" FALSE TRUE "no" FALSE
"46190" "bL6jQdJPaYRcCj4vIuT0eQ" 3 -111.9180356 33.4151109 "AZ" TRUE FALSE "no" FALSE
"46191" "6K_9C9qQ5sDrmbtEQKjU_g" 4 -79.6919128613 43.6372958008 "ON" TRUE FALSE "free" FALSE
"46192" "nrxmMlgoiScXTLIGzv3o5Q" 1.5 -81.3507357 41.154136 "OH" TRUE FALSE "no" FALSE
"46193" "Q1itFc-ptu1hGIAMWU0qBw" 2.5 -112.2707773 33.6375174 "AZ" TRUE FALSE "free" TRUE
"46194" "kANF0dbeoW34s2vwh6Umfw" 2 -115.2256202 36.1250311 "NV" TRUE FALSE "no" FALSE
"46196" "b5OTjiOjEg_UkmObTVnf2A" 2.5 -111.9854703 33.4797954 "AZ" TRUE FALSE "free" TRUE
"46197" "O9jnTvLYlTPm5NSOhrdLEQ" 4.5 -81.433992 41.626652 "OH" TRUE TRUE "free" TRUE
"46200" "FG9pnQ03s7T0svgeUkBG9A" 1.5 -115.205 36.2614 "NV" TRUE FALSE "no" TRUE
"46202" "-ltD-dHqdZ5-wjAMKYa6Ng" 4.5 -79.4249898 43.6622312 "ON" TRUE TRUE "no" FALSE
"46203" "HGpHlM2jbVPr5ioQ1BoMOQ" 4 -79.5540565 43.8601166 "ON" TRUE FALSE "no" TRUE
"46204" "nMaIIKEAW2cTEWbEyeFyXQ" 4 -115.2974341 36.0897545 "NV" TRUE FALSE "no" TRUE
"46205" "kNZJMnTNXj42EfUGX3eRcw" 4 -79.2539052 43.8503882 "ON" TRUE TRUE "free" TRUE
"46206" "aSWwfZ38Vi-805mMEXH_lg" 3 -79.4690781 43.6736755 "ON" TRUE FALSE "no" TRUE
"46207" "sjpsGKPABZDnABCv3wYtUQ" 3 -88.2217353 40.1065482 "IL" TRUE TRUE "no" TRUE
"46215" "vIaWHg-nbg4r1O-83NKRHQ" 4.5 -3.1765733287 55.9653718596 "EDH" TRUE FALSE "free" TRUE
"46216" "kPr9rYEkGwbRLgUHvKljQQ" 4.5 -89.4164023 43.0651567 "WI" TRUE FALSE "free" TRUE
"46217" "LvNQkpggm72kJUTzO0juWQ" 4 -115.278234801 36.0600377576 "NV" TRUE FALSE "free" FALSE
"46219" "o6s39LHk5pxz9KM9ySgHjA" 1.5 -112.0291231 33.3784241 "AZ" TRUE FALSE "free" FALSE
"46220" "_9VQUKCkYWHfUTnxbn4O_A" 3.5 -111.841277964 33.3937008292 "AZ" TRUE FALSE "free" TRUE
"46221" "-Yq3_hzWqsPR3s8SLyQ2fQ" 4 -79.607299 43.740311 "ON" TRUE FALSE "free" FALSE
"46222" "TTLDDEeUyOkM4JEsGkIYmw" 4 -79.6419370402 43.5928396304 "ON" TRUE FALSE "no" FALSE
"46223" "wopyolJM2hOAt3dPRmahNA" 3.5 -111.970397358 33.3383358638 "AZ" TRUE TRUE "no" TRUE
"46226" "xvzBdWsUs4AotOVrq_z8dA" 3.5 9.16589 48.81051 "BW" TRUE TRUE "free" FALSE
"46228" "eWVgtAQ3Z-bFRBat8nICLg" 3 -111.6705522 33.4907391 "AZ" FALSE TRUE "free" TRUE
"46229" "aBmuthrQ7yP8cnbgkxU5Ug" 3.5 -112.0299544 33.4880275 "AZ" TRUE FALSE "free" TRUE
"46230" "o6jHRzuoTDCt6xiJA3VwUQ" 4.5 -115.063092546 36.0240974975 "NV" TRUE TRUE "no" FALSE
"46231" "5cbsjFtrntUAeUx51FaFTg" 3 -115.3315267 36.1608544 "NV" TRUE TRUE "no" FALSE
"46232" "-_DxZ8gKU50sfuZEu4ypKg" 4 -81.6900355 41.4986979 "OH" TRUE TRUE "no" FALSE
"46233" "liKq2qNe8CRW4pvPWTuW3Q" 3 -79.426383 43.7975975 "ON" TRUE FALSE "no" FALSE
"46238" "Q67n_plh27S0tlzFE7pM9g" 2.5 -81.6270297073 41.3194848856 "OH" TRUE TRUE "free" TRUE
"46239" "DRJzfAuSzgoBJeSuwfdPow" 3 -80.990651 35.101027 "NC" TRUE TRUE "free" TRUE
"46241" "dTiofRzCI90BkVbGU8ZY2Q" 4 -79.2988403 43.8215141 "ON" TRUE TRUE "no" FALSE
"46242" "6r0r0cJSLvh2BDir8TaxPw" 3 -79.53126 43.711688 "ON" TRUE TRUE "no" TRUE
"46246" "_DLxHAqZtGCeNFp6a692Cg" 3 -79.3973288 43.6486829 "ON" TRUE FALSE "no" TRUE
"46247" "Mn6PbumS7GL2v3jPilTaeg" 3.5 -115.17204 36.106542 "NV" TRUE TRUE "free" TRUE
"46249" "8ZL4ed3Y8_F6AgPAYxgi2g" 3.5 -81.3379071 41.525702 "OH" TRUE TRUE "no" TRUE
"46250" "lqc424ErH0U6Z4eg-k_cQQ" 4.5 -73.5949444771 45.5209621379 "QC" TRUE FALSE "no" TRUE
"46251" "XaVHqVByyKswE0wV-B0HRg" 4 -89.2269704 42.9172006 "WI" TRUE TRUE "no" TRUE
"46252" "96puuUqlMC8INO36uLi0ag" 3.5 -80.065436 40.3926337 "PA" TRUE TRUE "no" TRUE
"46254" "oQht4pqRMQAcPe4xhVMglw" 2.5 -111.788093159 33.2768743524 "AZ" TRUE FALSE "free" FALSE
"46256" "Ue4wtaeyhPKvdkXlULimCw" 4 -111.911971 33.3353532 "AZ" TRUE FALSE "free" TRUE
"46257" "vNQkym5qZ-E-4AJ4IQ5JEg" 4.5 -79.9934384 40.4216209 "PA" FALSE TRUE "no" TRUE
"46260" "CLwwfGV6SJ50fl3ZCK6C3g" 3.5 -112.34994 33.438335 "AZ" TRUE FALSE "no" FALSE
"46262" "9prl00viUUFrEcPIpXZDOw" 3.5 -79.6616385877 43.5676030135 "ON" TRUE TRUE "no" TRUE
"46263" "8KUgiCUQptJxrvbVriIO0Q" 3 -80.843388 35.34807 "NC" TRUE FALSE "free" FALSE
"46268" "MTbh64cQsBJZ6Ogl2xg67Q" 3.5 -81.1362468 35.2647007 "NC" TRUE FALSE "free" FALSE
"46269" "jbwyl98wXrEKDkgFz2PiwQ" 3.5 -111.9498181 33.3495856 "AZ" TRUE FALSE "no" TRUE
"46270" "59roFbMHNSt6H3UbOO2HmA" 5 -79.3831843 43.653226 "ON" TRUE FALSE "no" TRUE
"46273" "Rk82QHtWp268GM93qWj3dQ" 3.5 -80.725971 35.3747002 "NC" TRUE TRUE "no" TRUE
"46275" "EAFuhvRxoAhYARuiXCsUSw" 4 -81.5154331 41.2992556 "OH" TRUE FALSE "free" FALSE
"46279" "lt17Ba_CHc8ENkE38KRv_A" 3.5 -111.771969348 33.3107142143 "AZ" TRUE TRUE "no" TRUE
"46280" "0h4RFNScYBmtNhXAdz_UBA" 4 -79.766841 40.438575 "PA" TRUE FALSE "free" TRUE
"46282" "DKY6neYbUjeb2Hfq4YMdgw" 4 -114.9916305 36.0086203 "NV" TRUE FALSE "free" TRUE
"46284" "C_Zj7H7bUJ5kGCwFmEwW6w" 3.5 -88.2452981 40.0920944 "IL" TRUE TRUE "no" TRUE
"46285" "1BOxJB1iPx32lYPS0wBS5g" 3 -112.1868521 33.6261448 "AZ" TRUE FALSE "free" FALSE
"46286" "VSo34eZH-0u-CMyLpXD1qQ" 3 -81.496749 41.519356 "OH" TRUE TRUE "free" TRUE
"46287" "G81PxmvajV-M-fZWopK4kg" 3.5 -111.987754706 33.4666674884 "AZ" TRUE FALSE "no" FALSE
"46288" "IR21NrXBSkOXSntPKtgEZg" 3 -111.9893905 33.4531351 "AZ" TRUE FALSE "free" FALSE
"46290" "qgVXfYXuQNyuVTdd4nLWxA" 3 -3.1958886 55.9552286 "EDH" FALSE TRUE "free" TRUE
"46292" "EvDUi_H6-JG3QfGWiInAlw" 2 -111.9717336 33.2830056 "AZ" TRUE FALSE "no" FALSE
"46294" "J6x28YX3K7ErHU0uPMSfyA" 4 -79.3511332 43.8289604 "ON" TRUE FALSE "no" TRUE
"46296" "MO7uAUMIEBfpPCQQontrXw" 4 -73.2557242 45.2938233 "QC" TRUE TRUE "no" FALSE
"46297" "Y-S2LhHefBdnX8VP5Bh_JA" 3 -115.176646 36.091726 "NV" TRUE FALSE "free" FALSE
"46299" "YCYqEsAabSPzfdKeT7KJIA" 2.5 -81.6164596 41.4172383 "OH" TRUE TRUE "free" TRUE
"46302" "WcemqOjIhZYnHP7p3l0FLQ" 3 -79.9173143507 40.4070737196 "PA" TRUE TRUE "free" FALSE
"46304" "NlWX5IBF_qRlKpCzqjPb5Q" 4 -82.0193178 41.4178841 "OH" TRUE FALSE "no" TRUE
"46306" "CRVtzesMuwHK-phmS_ojaA" 4 -111.9386689 33.3915417 "AZ" TRUE FALSE "free" TRUE
"46311" "VYuMUCoN6LWTxM80_itq1Q" 3.5 -111.975283 33.677102 "AZ" TRUE TRUE "free" FALSE
"46312" "GDyBweathNS9fqH9f2yOMQ" 4 -79.5951298 43.5984857 "ON" TRUE FALSE "no" TRUE
"46313" "xQkYCap-n_ZB5c-1BvUnuw" 2 -112.1523747 33.5090816 "AZ" TRUE FALSE "no" FALSE
"46315" "zzlZJVkEhOzR2tJOLHcF2A" 4 -73.6775253393 45.5121624958 "QC" TRUE TRUE "no" FALSE
"46316" "EXp2vn26y90_2z52Kd3Sfg" 3.5 -79.6225719 43.6349989 "ON" TRUE FALSE "no" TRUE
"46317" "AC6S90IyxiJHvaqalGrRMA" 4 9.158541 48.7832832 "BW" FALSE TRUE "free" FALSE
"46318" "FEDJzSlA34EJ8ypqMWgVew" 3.5 -80.8784689 35.4808386 "NC" TRUE FALSE "free" TRUE
"46320" "WdANTNmPmuIpBTSTMsrw5Q" 4 -82.0057830811 41.4548492432 "OH" TRUE FALSE "no" TRUE
"46321" "NUQrKfOH6477lHG4xwhBxA" 2.5 -81.823589 41.371819 "OH" TRUE FALSE "no" FALSE
"46323" "ae_bWvkswYJZU4sOWOVVng" 5 -81.6376231 41.4797722 "OH" TRUE FALSE "free" TRUE
"46328" "5h2DIYpfzc7KDTFg18uuew" 4 -111.8014678 33.4082532 "AZ" TRUE FALSE "no" FALSE
"46329" "G01ln4hwSJv0C_aQ0RVgWQ" 4 -79.4450629503 44.0098656029 "ON" TRUE FALSE "free" TRUE
"46330" "hcKl9pAuB6E6ndh8anbgFg" 4 -82.049003102 41.5035418364 "OH" TRUE TRUE "free" TRUE
"46332" "Tf_VSzdWojiJNwNUQ3j4ZA" 3.5 -111.9543019 33.8166199 "AZ" TRUE FALSE "no" FALSE
"46333" "-bJ6Y5QmO8Uvc383xjC-OA" 4 -79.4136736854 43.6540394837 "ON" FALSE TRUE "free" TRUE
"46335" "9cM7MCXiHuosXpD-z-ozZQ" 3 -79.4343161 43.7385253 "ON" TRUE TRUE "free" FALSE
"46336" "bY6uDl1E58ZJaTVc7rGedQ" 4.5 -79.405361 43.6570912 "ON" TRUE TRUE "free" TRUE
"46337" "kmF3VYuF52KUIo6jqnGoaQ" 3 -80.8442348 35.348299 "NC" TRUE FALSE "no" FALSE
"46341" "W80o5A-ajAznRWO3E5J7EQ" 3.5 -81.5381238 41.5204894 "OH" TRUE FALSE "no" FALSE
"46342" "G_LtZnL66Iwama_7_FCLUQ" 4 -80.8278901435 35.151220812 "NC" TRUE TRUE "free" TRUE
"46345" "rT8DwZu7pvuWKRM1nwVuug" 3.5 -112.0469306 33.546583 "AZ" TRUE FALSE "no" TRUE
"46347" "0H9bomdciJmcqfojkxLnsA" 3.5 -111.7533744 33.3812621 "AZ" TRUE FALSE "free" FALSE
"46348" "pWJoOfYUWSkro0WNxHspFg" 4 -80.084638 40.3631529 "PA" TRUE TRUE "no" TRUE
"46349" "cRrwqSHsJLC9C6ZWJ50aFw" 3.5 -79.455306977 43.9447560966 "ON" TRUE FALSE "free" FALSE
"46351" "H4SHl6AAvRp4o3Mg60fkkA" 4 -89.4226567632 43.0181975532 "WI" TRUE FALSE "free" TRUE
"46352" "Ba1mUpWmKzQ0v-yb2PA17Q" 4 -111.841702783 33.2999479471 "AZ" TRUE FALSE "no" TRUE
"46354" "8z5yR4GrOmdhy9RvNt_Djg" 3.5 -115.2896852 36.0612353 "NV" TRUE FALSE "no" TRUE
"46356" "yQvGjG2F6p8o1VRnuSLIIg" 2.5 -79.6229463 43.6398757 "ON" TRUE TRUE "free" TRUE
"46362" "l_tk3iLmyKfBUCK-6nBbHg" 3.5 -3.1962801801 55.9535169854 "EDH" FALSE TRUE "free" FALSE
"46364" "g1B_IQegtrCTOvyzJvavrQ" 3 -80.750217 34.933526 "NC" TRUE TRUE "no" FALSE
"46366" "RHoFn4B0AfyqyWGYFqeSXA" 4.5 -114.978033825 36.0306642348 "NV" TRUE FALSE "no" TRUE
"46371" "tU90S8KAgeg_2dZQeYfg0w" 5 -112.134609198 33.3789419421 "AZ" TRUE FALSE "no" TRUE
"46373" "ka5SLblwtXqYu2MPNr7C_w" 3.5 -115.1729418 36.1183949 "NV" TRUE FALSE "no" FALSE
"46374" "ErnZ6XLbX3aG9jz3OcyzLg" 3.5 -79.3991664 43.6554583 "ON" TRUE FALSE "free" FALSE
"46375" "VUtazCTIc0aoOrQprP_s-Q" 3 -115.170383135 36.1189978367 "NV" TRUE TRUE "no" FALSE
"46379" "Iv5lyi_ule9sNIOncmusIw" 4.5 -115.135213249 36.1665341006 "NV" TRUE FALSE "free" FALSE
"46380" "dJpotg17yMUqhA_rbX7LIg" 2.5 -80.7126398 35.1357002 "NC" TRUE TRUE "free" FALSE
"46383" "J-c9f_geQDMcNiZSjJDDYw" 4 -81.5657737 41.5074465 "OH" TRUE TRUE "no" TRUE
"46384" "irYAkavSVtIEyGOsHK-yPw" 3.5 -112.0727233 33.4667324 "AZ" FALSE TRUE "free" TRUE
"46385" "si0aURvXxdwP04oJqkr_zA" 4 -111.90435648 33.6700327152 "AZ" TRUE FALSE "free" FALSE
"46386" "9BqDoxsq-Mx-Ei1Xu254pQ" 4 -80.8044731 35.0355952 "NC" TRUE TRUE "no" FALSE
"46387" "Zto7klfy9Opk65ABzZS1qw" 2.5 -111.7515039 33.3941478 "AZ" TRUE FALSE "no" FALSE
"46389" "hl6s4hGsJDcRhHIWrSM-UA" 4.5 -115.151261 36.108898 "NV" TRUE TRUE "free" TRUE
"46391" "CcK-g4IrT8E0ywMJFb63TA" 3.5 -80.7653197 35.3404439 "NC" TRUE FALSE "free" TRUE
"46394" "AtkoIv3EEqLivpg95PzP1A" 3 -89.378072 43.078469 "WI" TRUE TRUE "free" TRUE
"46396" "mGCOI83lIiDfc4cEOtmZlQ" 2.5 -115.170166986 36.1027079323 "NV" TRUE FALSE "free" FALSE
"46397" "_CUz92s9Il3TTZK9d6_kQw" 4 -79.071302 43.8486373 "ON" TRUE FALSE "no" TRUE
"46398" "JA-O7eaQ_Mkuzu4ctzEzfg" 4 -79.417175 43.7877245 "ON" TRUE TRUE "no" FALSE
"46402" "CdpBVSkL2Pljj-yP0ihb_w" 4 -112.332560223 33.4927898356 "AZ" TRUE TRUE "free" TRUE
"46404" "0J_NiF5Lb0bFM5v6ZY-uGw" 4 -79.6273534 43.6930603 "ON" TRUE FALSE "no" FALSE
"46405" "0dr1FgqQSEMbaTu9SDqiIg" 3.5 -115.242678 36.1994452 "NV" TRUE FALSE "no" TRUE
"46409" "u71djaZjecGVU1MqMevQ4g" 4 -79.396524 43.6737317 "ON" TRUE TRUE "no" TRUE
"46412" "_T5qyfILFJOPJDB4BHDWTA" 4 -73.5912854719 45.549028308 "QC" TRUE TRUE "free" FALSE
"46413" "YPvoQ-DYNvshlBIJh_Xq9g" 3 -112.3587558 33.4513323 "AZ" TRUE FALSE "free" FALSE
"46414" "B1dCyA21u1mG1bcrq9TTYg" 3 -79.8272067 40.4652145 "PA" TRUE FALSE "no" TRUE
"46417" "9GUWNQ98sQN7k2UFbsBNng" 4.5 -112.20070631 33.7137834841 "AZ" TRUE FALSE "no" TRUE
"46419" "Or7FgbgY8ML30zgYj_DCwA" 3.5 -79.4575961 44.0536134 "ON" TRUE TRUE "no" TRUE
"46420" "FcEpsffXdHAr7_D8V5kCGw" 4.5 -112.013456468 33.5849779664 "AZ" TRUE FALSE "no" FALSE
"46421" "2F2xrnxCJ_WdXfWGxJcn_g" 2 -112.0132464 33.6264184 "AZ" TRUE FALSE "no" FALSE
"46423" "2um9bzTSvD3f2tkdBoA38g" 4 -80.8414488 35.1991851 "NC" TRUE FALSE "free" TRUE
"46429" "PYIwY8EqOyMLQG567xwVEw" 4 -80.209114892 40.5063796599 "PA" TRUE TRUE "no" TRUE
"46432" "ZQwDPmRTCXFrNJpeqKihJQ" 4 -73.5715421 45.5005531 "QC" FALSE TRUE "free" FALSE
"46434" "oIoKK3Oiz0k7WkqPr9NTYQ" 4.5 9.14745 48.7746 "BW" TRUE TRUE "no" FALSE
"46435" "kOr4iuBgFoSFFoMfUoTjbQ" 4 -79.4420958 43.7547872 "ON" TRUE TRUE "no" TRUE
"46437" "r-ODPgzrdDGIzxmZl4iwiQ" 2.5 -115.2795593 36.1139098 "NV" TRUE FALSE "no" FALSE
"46439" "ewEDv_q-K0fV0FepkHB8sA" 4 -89.38434 43.07243 "WI" FALSE TRUE "no" FALSE
"46440" "MHtCkdnO63-SQAFv11b2dQ" 3 -112.1819148 33.5382637 "AZ" TRUE FALSE "no" FALSE
"46443" "Ejl2X5njahhqUutgfGFwOg" 3 -79.7481314 43.6971978 "ON" TRUE TRUE "no" FALSE
"46445" "fL-b760btOaGa85OJ9ut3w" 4.5 -115.177067 36.1321762 "NV" TRUE FALSE "no" TRUE
"46446" "Ml88ew4fKBMTqGWui0rg7A" 3.5 -111.743412209 33.299788968 "AZ" TRUE FALSE "free" TRUE
"46447" "8RJYiN6asLcEWWysZKEyVA" 4 -79.764387226 40.446407412 "PA" TRUE FALSE "free" FALSE
"46450" "tt1ERGD9RSfQIwX2ANyJ1g" 3 -111.9794097 33.5984581 "AZ" TRUE FALSE "no" TRUE
"46451" "4HEF6BuO_BBsTmvcMCbhhg" 4.5 -111.923497359 33.6250956491 "AZ" TRUE TRUE "free" TRUE
"46452" "LdD0yYLcHuamULrvZYY3Jg" 4.5 -73.5778048 45.5349972 "QC" FALSE TRUE "no" FALSE
"46455" "p3DmeeCNz-BdijenlxGI2A" 3 -79.7593976 40.4383875 "PA" TRUE TRUE "free" FALSE
"46456" "_zFva1D3lgJPvT-8vGQQJQ" 3 -80.0207405 40.3939766 "PA" TRUE FALSE "free" FALSE
"46459" "FxdlM_hQbvawncbudVf99g" 3.5 -79.962065 40.5360525 "PA" TRUE FALSE "free" TRUE
"46461" "k8vdpo7cRgg4CtRcxYEfrw" 4 -79.3242952 43.6647558 "ON" TRUE TRUE "free" TRUE
"46462" "_VHU9KZUHRLp2Hc2JOKlYg" 4 -79.983040405 40.4541644108 "PA" TRUE TRUE "free" FALSE
"46463" "FMBYsH5OhkFcCOgAVXN2xg" 3.5 9.16958 48.7713 "BW" TRUE TRUE "free" FALSE
"46464" "MXC9pwIxovWUc9yu1F8OxA" 4 -115.050352 36.099429 "NV" TRUE FALSE "no" TRUE
"46465" "qe1cIDQ0ofi7c0PFp7gPvw" 3 -80.867243 35.089758 "NC" TRUE FALSE "free" FALSE
"46467" "JJhnw7WJDuMHtK5i30EpGQ" 3.5 -112.0143931 33.5100571 "AZ" TRUE FALSE "free" TRUE
"46469" "VyqC3N2iBtR6PczQGafe5w" 3 -81.6522455 41.5228145 "OH" TRUE FALSE "no" FALSE
"46471" "wSAGILK2CFbq5BVZ5D67-A" 3.5 -81.6858686 41.4997734 "OH" TRUE TRUE "free" FALSE
"46474" "iOa4xy6Hav9DDkZG4EF4Tg" 3 -79.7522096 43.3948323 "ON" TRUE TRUE "free" FALSE
"46476" "K5jY2W5Q3eNnwssV5UZtow" 4 -79.9556841 40.4783194 "PA" TRUE FALSE "free" TRUE
"46477" "Xww2E2ym5cWX3-91Ml5Bfw" 3.5 -115.159807205 36.1130813524 "NV" TRUE TRUE "no" FALSE
"46479" "uWECX6-Uq9n8v5ipk9R29A" 4 -115.1579319 36.1585734 "NV" TRUE TRUE "no" FALSE
"46485" "bIM964qExbMiHouvH7KZBg" 4.5 -73.581785 45.479002 "QC" TRUE TRUE "free" TRUE
"46487" "LYWbyu1EQM2o5hwHG5_Ldg" 3.5 -115.17631 36.093063 "NV" TRUE TRUE "no" FALSE
"46490" "7d2LqDc0Cb5dcizil_h34A" 4 -79.3230939 43.6718417 "ON" TRUE TRUE "free" TRUE
"46491" "sko1znlSympHuEkt2OvIzA" 3.5 -79.5160568456 43.8544572391 "ON" TRUE FALSE "no" TRUE
"46494" "qC0Di2wDeUBMSMbz6fdYBw" 4 -111.9265148 33.4716681 "AZ" TRUE TRUE "free" TRUE
"46499" "hbQ32n6zK2NHraMh2yIFLw" 3 -111.9269931 33.5780787 "AZ" TRUE TRUE "free" TRUE
"46501" "kpjH-yKe3zsgbO7YMQ65_g" 4 -115.268305212 36.2734677565 "NV" TRUE FALSE "no" TRUE
"46502" "T2tEMLpTeSMxLKpxwFdS3g" 4 -80.8058269 35.247251 "NC" TRUE FALSE "free" FALSE
"46503" "QYiz7yfBCSy0cIHElDYnkw" 3.5 -111.8913939 33.6396513 "AZ" TRUE FALSE "free" TRUE
